start,end,video,utterance,arousal,valence,EmotionMaxVote,video_id
49.74464737285754,54.06881146389435,ddf3a516c,utterance_11.mp4,0.185806619301,-0.195643908795,1,jB9EVQ9TkN0
54.43753863444788,55.309075583028935,ddf3a516c,utterance_12.mp4,0.142557711543,-0.1234096152449999,4,jB9EVQ9TkN0
55.610761449845455,56.58286035403203,ddf3a516c,utterance_13.mp4,0.145832055543,-0.112612047206,1,jB9EVQ9TkN0
57.72256251756112,59.33155380724922,ddf3a516c,utterance_14.mp4,0.270878161901,-0.222160306614,0,jB9EVQ9TkN0
60.53829727451532,63.1529081202585,ddf3a516c,utterance_15.mp4,0.268756431862,-0.211703442435,4,jB9EVQ9TkN0
63.58867659454904,66.0692048328182,ddf3a516c,utterance_16.mp4,0.30764046232,-0.184853518742,1,jB9EVQ9TkN0
66.16976678842371,72.60573194717617,ddf3a516c,utterance_17.mp4,0.377998731696,-0.618544526444,5,jB9EVQ9TkN0
8.633107743227942,9.933073774061493,e8a276493,utterance_4.mp4,0.3970216214109999,0.0456364428304,4,r1P6DOZMPLU
10.266398397352148,12.099683825450745,e8a276493,utterance_5.mp4,0.50942390861,-0.181909882951,4,r1P6DOZMPLU
13.2996524692971,13.999634178207474,e8a276493,utterance_6.mp4,0.526830134452,-0.205639924335,0,r1P6DOZMPLU
14.466288650814388,19.766150161135787,e8a276493,utterance_7.mp4,0.5973726442589999,-0.16447773018,1,r1P6DOZMPLU
20.06614232209737,20.666126644020554,e8a276493,utterance_8.mp4,0.513945638894,0.0265352118974,4,r1P6DOZMPLU
20.999451267311205,21.899427750195976,e8a276493,utterance_9.mp4,0.330773237685,0.018825947389,4,r1P6DOZMPLU
22.399414685131955,26.865964637226725,e8a276493,utterance_10.mp4,0.351869479697,-0.112394898038,1,r1P6DOZMPLU
27.29928664750457,33.36579479139448,e8a276493,utterance_11.mp4,0.438240188968,-0.4624402053329999,1,r1P6DOZMPLU
33.59912202769794,43.13220625381064,e8a276493,utterance_12.mp4,0.603266396559,-0.0483567230185,3,r1P6DOZMPLU
44.332174897657005,45.132153993554574,e8a276493,utterance_13.mp4,0.0598643175337,0.0105288399521,4,r1P6DOZMPLU
45.965465551781215,46.732112185349706,e8a276493,utterance_14.mp4,0.226088973321,-0.115915261501,3,r1P6DOZMPLU
47.5987562059054,49.06538454838429,e8a276493,utterance_15.mp4,0.331668531712,-0.00864054762706,4,r1P6DOZMPLU
55.76520947652645,59.06512324710391,e8a276493,utterance_17.mp4,0.419735071114,0.0359137786841,4,r1P6DOZMPLU
59.73177249368522,67.89822576430625,e8a276493,utterance_18.mp4,0.292079930871,-0.0123960111871,3,r1P6DOZMPLU
68.1315530006097,71.46479923351626,e8a276493,utterance_19.mp4,0.542008651218,0.1082740130739999,3,r1P6DOZMPLU
72.56477049037541,79.86457974044073,e8a276493,utterance_20.mp4,0.321214509563,-0.0932874925001,4,r1P6DOZMPLU
80.03124205208607,83.53115059663793,e8a276493,utterance_21.mp4,0.3737150381930001,0.00237434485771,4,r1P6DOZMPLU
83.76447783294138,131.09657434021426,e8a276493,utterance_22.mp4,0.272634236259,-0.133431460819,3,r1P6DOZMPLU
131.59656127515024,132.7298649943385,e8a276493,utterance_23.mp4,0.157449645551,0.0249596939064999,4,r1P6DOZMPLU
132.76319745666754,139.76301454577128,e8a276493,utterance_24.mp4,0.1246214575469999,0.0312208893895,4,r1P6DOZMPLU
139.99634178207472,156.3959132479749,e8a276493,utterance_25.mp4,0.14375118199,0.00947760581153,4,r1P6DOZMPLU
158.19586621374444,169.09558139534883,e8a276493,utterance_27.mp4,0.24547496736,0.0990101464275,4,r1P6DOZMPLU
169.39557355631044,170.89553436111837,e8a276493,utterance_28.mp4,0.275556519399,-0.0298285773925999,4,r1P6DOZMPLU
171.96217315564846,173.06214441250762,e8a276493,utterance_29.mp4,0.256129353814,0.066885319583,4,r1P6DOZMPLU
174.295445518683,176.29539325842697,e8a276493,utterance_30.mp4,0.275951670634,-0.0642294652947,4,r1P6DOZMPLU
176.39539064541415,185.5284853235781,e8a276493,utterance_31.mp4,0.244716000166,-0.0934542263976,4,r1P6DOZMPLU
185.72848009755248,187.59509798798013,e8a276493,utterance_32.mp4,0.212749143564,-0.126846471357,4,r1P6DOZMPLU
188.06175246058703,189.3283860290916,e8a276493,utterance_33.mp4,0.188540257448,-0.041722287628,4,r1P6DOZMPLU
189.92837035101476,199.6281168887728,e8a276493,utterance_34.mp4,0.202978586833,-0.0464306668918,4,r1P6DOZMPLU
199.9614415120634,224.2608065499521,e8a276493,utterance_35.mp4,0.386643803324,-0.161559141055,4,r1P6DOZMPLU
224.4608013239265,243.1936451528612,e8a276493,utterance_36.mp4,0.368965982236,-0.0647304210607,4,r1P6DOZMPLU
243.36030746450655,253.5600409372006,e8a276493,utterance_37.mp4,0.4763092046559999,0.0681951593121,4,r1P6DOZMPLU
253.86003309816212,254.66001219405976,e8a276493,utterance_38.mp4,0.2348306377389999,-0.0689649741433,4,r1P6DOZMPLU
255.2599965159829,256.05997561188053,e8a276493,utterance_39.mp4,0.30695463735,0.0855808648575,3,r1P6DOZMPLU
256.42663269750017,266.6596986325233,e8a276493,utterance_40.mp4,0.297063595671,-0.0424977500069,4,r1P6DOZMPLU
268.0929945126731,269.3929605435066,e8a276493,utterance_41.mp4,0.283683199237,0.0079368078134,4,r1P6DOZMPLU
270.19293963940424,298.7921923177424,e8a276493,utterance_42.mp4,0.176364210913,0.1140035803999999,3,r1P6DOZMPLU
300.0588258862468,305.5586821705426,e8a276493,utterance_43.mp4,0.552890743005,0.0610820523857,1,r1P6DOZMPLU
305.6586795575298,306.5919885027437,e8a276493,utterance_44.mp4,0.29604599268,-0.000160638631047,4,r1P6DOZMPLU
308.92526086577817,310.5918839822315,e8a276493,utterance_45.mp4,0.333225097536,0.2217274471999999,3,r1P6DOZMPLU
310.79187875620585,312.2918395610138,e8a276493,utterance_46.mp4,0.2697504376089999,0.167840731145,4,r1P6DOZMPLU
312.6584966466336,315.45842348227507,e8a276493,utterance_47.mp4,0.22483055898,0.214499713067,4,r1P6DOZMPLU
316.1584051911853,317.6583659959934,e8a276493,utterance_48.mp4,0.1414614388,-0.0477538260563999,4,r1P6DOZMPLU
318.02502308161314,329.39139273582435,e8a276493,utterance_49.mp4,0.3752770170319999,0.0556664638409,4,r1P6DOZMPLU
329.4580576604825,331.3246755509103,e8a276493,utterance_50.mp4,0.439594951074,0.00903320969083,4,r1P6DOZMPLU
332.2579844961241,332.79130389338906,e8a276493,utterance_51.mp4,0.233275316508,-0.0408570753092,4,r1P6DOZMPLU
333.1912934413378,334.1579348488808,e8a276493,utterance_52.mp4,0.17668203484,-0.0609753248008,1,r1P6DOZMPLU
336.45787474958627,339.4577963592022,e8a276493,utterance_53.mp4,0.3647747141719999,-0.0945456461078,4,r1P6DOZMPLU
340.6577650030485,342.4910504311472,e8a276493,utterance_54.mp4,0.273251025395,0.016669427246,4,r1P6DOZMPLU
342.75771012977964,345.19097987980143,e8a276493,utterance_55.mp4,0.277828823892,-0.0421112351265,4,r1P6DOZMPLU
345.5576369654211,348.7575533490114,e8a276493,utterance_56.mp4,0.195754609175,-0.0903504313855,4,r1P6DOZMPLU
349.7575272188833,351.7908074209564,e8a276493,utterance_57.mp4,0.183080993842,-0.00352055750277,4,r1P6DOZMPLU
352.090799581918,352.6907839038411,e8a276493,utterance_58.mp4,0.327981197427,0.00308355106865,4,r1P6DOZMPLU
353.2574357634353,355.22405104085016,e8a276493,utterance_59.mp4,0.3250237981109999,0.150324011483,4,r1P6DOZMPLU
358.3906349621113,360.5905774758296,e8a276493,utterance_61.mp4,0.266175809896,-0.00115579872088,4,r1P6DOZMPLU
0.0,11.410863319584696,fd41c38b2,utterance_1.mp4,0.1897129487559999,0.70727332691,3,hCcaVrr2wo0
15.181119328687242,17.18302517422842,fd41c38b2,utterance_2.mp4,0.2049374758379999,-0.3376443483380001,1,hCcaVrr2wo0
18.217343194424693,21.887503911250175,fd41c38b2,utterance_3.mp4,0.223568506169,-0.320455277657,2,hCcaVrr2wo0
22.42134547006116,26.49188735599488,fd41c38b2,utterance_4.mp4,0.310750641957,-0.457185973589,5,hCcaVrr2wo0
26.625347745697628,36.96852794766036,fd41c38b2,utterance_5.mp4,0.4814062474319999,-0.0377118539278999,2,hCcaVrr2wo0
40.63868866448585,44.00856350448017,fd41c38b2,utterance_6.mp4,0.259546290982,-0.373572402305,2,hCcaVrr2wo0
44.60913525814252,46.61104110368368,fd41c38b2,utterance_7.mp4,0.2193519641719999,-0.285604360789,2,hCcaVrr2wo0
46.94469207794055,47.745454416157024,fd41c38b2,utterance_8.mp4,0.2212591912099999,-0.0939360465204,4,hCcaVrr2wo0
48.11247048783957,49.08005831318447,fd41c38b2,utterance_9.mp4,0.273192397824,-0.2525101088199999,2,hCcaVrr2wo0
49.980915943678,50.61485279476604,fd41c38b2,utterance_10.mp4,0.246733214432,-0.217941408656,2,hCcaVrr2wo0
53.48425117337506,55.58625231119328,fd41c38b2,utterance_11.mp4,0.592390053804,0.151698561067,3,hCcaVrr2wo0
56.0533636751529,56.68730052624094,fd41c38b2,utterance_12.mp4,0.639909253196,0.000947353860936,6,hCcaVrr2wo0
57.688253449011526,59.55669890484995,fd41c38b2,utterance_13.mp4,0.703418732644,0.0742396113039,6,hCcaVrr2wo0
60.49092163276917,63.49378040108093,fd41c38b2,utterance_14.mp4,0.564698831995,-0.253699010222,6,hCcaVrr2wo0
64.46136822642583,69.93324420423839,fd41c38b2,utterance_15.mp4,0.639292907933,-0.317384690052,5,hCcaVrr2wo0
71.00092732186033,72.10197553690797,fd41c38b2,utterance_16.mp4,0.698566830645,0.243500915543,6,hCcaVrr2wo0
72.40226141373915,72.96946806997582,fd41c38b2,utterance_17.mp4,0.583017602927,0.0676997799047,6,hCcaVrr2wo0
73.33648414165837,74.73781823353718,fd41c38b2,utterance_18.mp4,0.723085024308,0.369232265512,3,hCcaVrr2wo0
75.2049295974968,79.64248755511306,fd41c38b2,utterance_19.mp4,0.7270843959909999,0.166021502071,4,hCcaVrr2wo0
80.10959891907268,82.17823495946524,fd41c38b2,utterance_20.mp4,0.413024336703,0.0296655054251,4,hCcaVrr2wo0
82.44515573887071,83.04572749253308,fd41c38b2,utterance_21.mp4,0.36187482992,0.123475612549,4,hCcaVrr2wo0
85.48137960460815,86.71588820935854,fd41c38b2,utterance_22.mp4,0.320635652126,0.0602600457063,4,hCcaVrr2wo0
87.58338074242641,88.48423837291995,fd41c38b2,utterance_23.mp4,0.351864719898,0.13877283134,3,hCcaVrr2wo0
88.7511591523254,92.28785947944814,fd41c38b2,utterance_24.mp4,0.315602802282,0.13385093066,3,hCcaVrr2wo0
92.48805006400228,93.25544730479308,fd41c38b2,utterance_25.mp4,0.222462327851,0.0899185091573,4,hCcaVrr2wo0
93.6558284739013,97.22589389844973,fd41c38b2,utterance_26.mp4,0.281526135917,-0.00890727630067,4,hCcaVrr2wo0
97.39271938557816,98.2268468212203,fd41c38b2,utterance_27.mp4,0.373670580004,-0.0195627564985,1,hCcaVrr2wo0
98.56049779547718,102.46421419428246,fd41c38b2,utterance_28.mp4,0.271041963981,-0.227124682036,0,hCcaVrr2wo0
102.76450007111364,106.06764471625658,fd41c38b2,utterance_29.mp4,0.304443179043,-0.187256304254,4,hCcaVrr2wo0
106.50139098279053,107.20205802872992,fd41c38b2,utterance_30.mp4,0.276433978416,-0.321637988276,1,hCcaVrr2wo0
110.93894894040676,113.74161712416443,fd41c38b2,utterance_31.mp4,0.334759194132,-0.110335674247,4,hCcaVrr2wo0
114.90939553406342,116.57765040534773,fd41c38b2,utterance_32.mp4,0.35242234058,-0.114104121579,1,hCcaVrr2wo0
117.24495235386148,122.91701891622814,fd41c38b2,utterance_33.mp4,0.219411256585,-0.0541222721170999,5,hCcaVrr2wo0
123.55095576731615,126.85410041245912,fd41c38b2,utterance_34.mp4,0.19943145464,-0.328012317186,5,hCcaVrr2wo0
127.98851372493245,128.8560062580003,fd41c38b2,utterance_35.mp4,0.1830975721229999,-0.2053498957099999,5,hCcaVrr2wo0
129.85695918077087,130.85791210354142,fd41c38b2,utterance_36.mp4,0.263326314843,-0.2350958023759999,5,hCcaVrr2wo0
131.9589603185891,133.02664343621106,fd41c38b2,utterance_37.mp4,0.182821849165,-0.258486373781,5,hCcaVrr2wo0
134.29451713838714,136.46324847105672,fd41c38b2,utterance_38.mp4,0.16882378969,-0.402924248443,5,hCcaVrr2wo0
137.3307410041246,139.4994723367942,fd41c38b2,utterance_39.mp4,0.280076535052,-0.344129454591,4,hCcaVrr2wo0
140.83407623382166,145.0714436068838,fd41c38b2,utterance_40.mp4,0.3464565418699999,0.109901678332,3,hCcaVrr2wo0
147.14007964727634,149.47563646707437,fd41c38b2,utterance_41.mp4,0.168671104875,-0.2985350567729999,5,hCcaVrr2wo0
151.8111932868724,154.3469406912246,fd41c38b2,utterance_42.mp4,0.192320048729,-0.194694077433,5,hCcaVrr2wo0
154.6138614706301,156.61576731617126,fd41c38b2,utterance_43.mp4,0.2499137339599999,-0.318752433989,4,hCcaVrr2wo0
156.94941829042813,158.75113355141517,fd41c38b2,utterance_44.mp4,0.262265747439,-0.312458123586,5,hCcaVrr2wo0
162.3211989759636,168.0933608306073,fd41c38b2,utterance_45.mp4,0.328083731276,0.213145486853,4,hCcaVrr2wo0
169.79498079931733,171.9637121319869,fd41c38b2,utterance_46.mp4,0.470313806628,-0.338666889767,0,hCcaVrr2wo0
172.59764898307495,174.53282463376476,fd41c38b2,utterance_47.mp4,0.7723991340790001,-0.4415323917140001,0,hCcaVrr2wo0
174.69965012089318,178.67009671454986,fd41c38b2,utterance_48.mp4,0.539644826231,-0.4907447871109999,0,hCcaVrr2wo0
179.13720807850945,183.94178210780828,fd41c38b2,utterance_49.mp4,0.6895253800300001,-0.5119279533169999,0,hCcaVrr2wo0
184.7425444460248,187.11146636324847,fd41c38b2,utterance_50.mp4,0.826811120563,-0.5366087836069999,0,hCcaVrr2wo0
187.5452126297824,190.4479761058171,fd41c38b2,utterance_51.mp4,0.825563758734,-0.536862710617,0,hCcaVrr2wo0
191.28210354145924,195.25255013511588,fd41c38b2,utterance_52.mp4,0.8021128202519999,-0.49327321362,0,hCcaVrr2wo0
196.88743990897456,197.62147205233964,fd41c38b2,utterance_53.mp4,0.605604962289,-0.3947137042119999,5,hCcaVrr2wo0
198.755885364813,202.7263319584696,fd41c38b2,utterance_54.mp4,0.679193536653,-0.434668607365,5,hCcaVrr2wo0
203.42699900440903,206.196302090741,fd41c38b2,utterance_55.mp4,0.592288348913,-0.354120962945,0,hCcaVrr2wo0
207.63100128004555,208.49849381311336,fd41c38b2,utterance_56.mp4,0.534627562703,-0.441642702413,1,hCcaVrr2wo0
210.4336694638032,214.0037348883516,fd41c38b2,utterance_57.mp4,0.509084621324,-0.242377419952,0,hCcaVrr2wo0
0.5835901778154106,11.0465283657917,2b7a44d40_1,utterance_1.mp4,0.656403096897,0.316513702215,4,qb3lDNKDA1k
10.504623200677392,21.05093141405588,2b7a44d40_1,utterance_2.mp4,0.576628702562,0.332919614723,1,qb3lDNKDA1k
20.71745131244708,30.930279424216767,2b7a44d40_1,utterance_3.mp4,0.63267711797,0.310494293937,0,qb3lDNKDA1k
30.346689246401358,40.89299745977984,2b7a44d40_1,utterance_4.mp4,0.55880249438,0.380767529102,0,qb3lDNKDA1k
40.55951735817104,46.68721422523285,2b7a44d40_1,utterance_5.mp4,0.719754529015,0.133723190883,0,qb3lDNKDA1k
0.0,7.970600823045268,175acc2a4_1,utterance_1.mp4,0.7372390726260001,0.403498201272,3,WY3NcP0BhvE
8.170699588477367,18.509135802469142,175acc2a4_1,utterance_2.mp4,0.576085891976,0.158583068607,3,WY3NcP0BhvE
17.975539094650212,23.54495473251029,175acc2a4_1,utterance_3.mp4,0.655700533053,0.141118283789,4,WY3NcP0BhvE
23.811753086419763,32.04915226337449,175acc2a4_1,utterance_4.mp4,0.487099429054,0.136510667632,3,WY3NcP0BhvE
31.74900411522633,40.186502057613176,175acc2a4_1,utterance_5.mp4,0.62538413292,0.112992748107,3,WY3NcP0BhvE
5.604248275862068,8.506448275862068,610fd0cfb_1,utterance_1.mp4,0.274203650017,-0.628561614631,0,xpnD-vug0kk
10.040944827586202,12.075820689655172,610fd0cfb_1,utterance_2.mp4,0.2048414841099999,-0.164028729064,0,xpnD-vug0kk
12.37604827586207,14.811227586206892,610fd0cfb_1,utterance_3.mp4,0.3341100129529999,-0.350970892766,0,xpnD-vug0kk
15.645193103448277,18.04701379310345,610fd0cfb_1,utterance_4.mp4,0.163873187288,-0.35284235251,0,xpnD-vug0kk
19.848379310344825,29.655813793103448,610fd0cfb_1,utterance_5.mp4,0.885613270259,0.187715280298,0,xpnD-vug0kk
30.356344827586213,33.02503448275862,610fd0cfb_1,utterance_6.mp4,0.8268536655959999,0.366075633839,3,xpnD-vug0kk
33.858999999999995,38.228979310344826,610fd0cfb_1,utterance_7.mp4,0.844239346736,0.170683694785,1,xpnD-vug0kk
38.29569655172413,48.20320689655173,610fd0cfb_1,utterance_8.mp4,0.931854714197,0.107848246684,3,xpnD-vug0kk
0.0,10.287496382054991,975d467b7_1,utterance_1.mp4,0.8094354230230001,0.182253154338,3,Md0FAw38IVY
9.6210998552822,20.075195369030396,975d467b7_1,utterance_2.mp4,0.615355973728,0.188300545138,4,Md0FAw38IVY
29.73794500723589,40.35863965267728,975d467b7_1,utterance_4.mp4,0.458178277447,0.216748377084,3,Md0FAw38IVY
39.94214182344428,50.52118668596237,975d467b7_1,utterance_5.mp4,0.453781707323,0.4884515073709999,3,Md0FAw38IVY
5.3675716694772335,15.169224283305226,c2e8f2b89_1,utterance_1.mp4,0.405332304415,-0.165858155861,1,ZkrP5UHdEJM
14.702478920741989,25.10423271500844,c2e8f2b89_1,utterance_2.mp4,0.392135726229,-0.12557817742,0,ZkrP5UHdEJM
24.504131534569986,32.67217537942664,c2e8f2b89_1,utterance_3.mp4,0.714014880812,-0.712585849508,0,ZkrP5UHdEJM
9.797048192771085,14.675578313253007,d7c8650e0_1,utterance_2.mp4,0.770659465136,0.77948104189,3,5cOq2xYnZgM
22.39325301204819,33.03004819277108,d7c8650e0_1,utterance_5.mp4,0.8687464169570001,0.761765931434,3,5cOq2xYnZgM
32.47021686746988,42.187289156626505,d7c8650e0_1,utterance_6.mp4,0.928759630298,0.794885027296,3,5cOq2xYnZgM
41.70743373493976,51.82438554216868,d7c8650e0_1,utterance_7.mp4,0.250980549661,-0.0273185249964,5,5cOq2xYnZgM
52.064313253012045,62.62113253012048,d7c8650e0_1,utterance_8.mp4,0.707322062725,0.339427481366,3,5cOq2xYnZgM
62.14127710843373,72.41818072289156,d7c8650e0_1,utterance_9.mp4,0.840444234703,0.760067227685,3,5cOq2xYnZgM
72.49815662650602,79.2561204819277,d7c8650e0_1,utterance_10.mp4,0.906127841795,0.0838660712451,3,5cOq2xYnZgM
2.5675535590877683,13.171216309606082,d39d991a8_1,utterance_2.mp4,0.453523145462,0.15324094972,6,cpsw5Pd2Ew0
14.004837595024188,24.375086385625437,d39d991a8_1,utterance_3.mp4,0.4920862755349999,-0.714967865079,1,cpsw5Pd2Ew0
24.041637871458192,34.47857636489288,d39d991a8_1,utterance_4.mp4,0.400760881292,-0.528046615369,1,cpsw5Pd2Ew0
33.84502418797512,44.34865238424326,d39d991a8_1,utterance_5.mp4,0.315070914726,-0.2456860153889999,1,cpsw5Pd2Ew0
4.898519637462236,15.262054380664654,d73b7560a_1,utterance_1.mp4,0.614664409601,-0.715341641028,0,4SUSbU5fsAE
14.695558912386709,24.725861027190327,d73b7560a_1,utterance_2.mp4,0.454532151692,-0.149766072479,5,4SUSbU5fsAE
24.25933534743203,34.556223564954685,d73b7560a_1,utterance_3.mp4,0.74884341285,-0.0320366279418,0,4SUSbU5fsAE
34.0563746223565,44.4532326283988,d73b7560a_1,utterance_4.mp4,0.3885307478279999,0.0364169488305,0,4SUSbU5fsAE
0.0,10.24431683168317,dc937fe58_1,utterance_1.mp4,0.422844269639,0.511825549143,3,8ybofmR1akY
9.911168316831684,20.322059405940603,dc937fe58_1,utterance_2.mp4,0.4590344046280001,0.7810595956999999,3,8ybofmR1akY
29.733504950495053,40.26932673267327,dc937fe58_1,utterance_4.mp4,0.923589329617,0.912654706896,3,8ybofmR1akY
40.22768316831685,50.805148514851496,dc937fe58_1,utterance_5.mp4,0.57724835976,0.932128502886,3,8ybofmR1akY
10.50963030901651,20.852441089318468,2b47d407c_1,utterance_1.mp4,0.072597754242,0.198740176759,4,aT5MT8AgAZU
20.318618597431914,30.89497671793424,2b47d407c_1,utterance_2.mp4,0.184371818159,0.34983750852,4,aT5MT8AgAZU
30.36115422604769,40.8707845350642,2b47d407c_1,utterance_3.mp4,0.0799245807226,0.124819470398,4,aT5MT8AgAZU
40.40368985466347,50.813228446451255,2b47d407c_1,utterance_4.mp4,0.401891237756,0.313581421345,4,aT5MT8AgAZU
